imdb_id,title,vote_average,vote_count,release_date,original_language,overview,popularity,genres,production_companies,release_year,cast,budget_crore,collection_crore,directors
tt91007531,Eternal Dream 13,3.6,15371,2015-03-13,kn,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",43.32,Action,T-Series,2006,Akshay Kumar,108.61,67.58,T. J. Gnanavel
tt91007532,Broken Mission 272,8.2,326380,2013-10-20,ta,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",90.66,Action,Lyca Productions,2004,Aamir Khan,257.63,1460.91,Rajkumar Hirani
tt91007533,Silent Warrior 280,4.9,80968,2024-10-22,ml,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",50.6,Romance,Sun Pictures,2004,Ranveer Singh,385.39,326.61,Priyadarshan
tt91007534,Burning Storm 172,7.0,178521,2021-03-04,te,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",79.38,Romance,T-Series,2015,Allu Arjun,538.02,716.31,Sukumar
tt91007535,Dark Storm 35,6.6,56358,2012-05-15,ml,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",76.37,Thriller,Mythri Movie Makers,2004,Salman Khan,328.2,689.28,Sanjay Leela Bhansali
tt91007536,Royal Border 442,7.6,442482,2010-08-02,hi,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",84.47,Comedy,Red Chillies Entertainment,2020,Suriya,209.13,1905.84,Nelson Dilipkumar
tt91007537,Silent Dream 696,8.2,19439,2011-11-10,hi,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",84.56,Mystery,Hombale Films,2026,Deepika Padukone,50.36,156.88,Priyadarshan
tt91007538,Last Kingdom 845,7.6,73242,2019-04-12,te,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",72.02,Family,T-Series,2023,Deepika Padukone,95.32,383.41,Zoya Akhtar
tt91007539,Shadow Echo 596,7.6,135312,2021-10-30,te,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",73.03,Crime,Excel Entertainment,2025,Vijay,176.98,683.18,Mani Ratnam
tt91007540,Eternal Mission 977,6.5,45581,2003-08-12,ta,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",72.77,Action,Sun Pictures,2004,Ram Charan,273.39,298.78,Mani Ratnam
tt91007541,Broken Empire 961,6.7,36354,2016-08-03,hi,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",69.55,Sci-Fi,T-Series,2009,Jr. NTR,138.83,162.6,S. S. Rajamouli
tt91007542,Hidden Code 621,5.6,19704,2009-05-08,ml,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",61.47,Romance,Yash Raj Films,2023,Jr. NTR,146.65,240.7,Karan Johar
tt91007543,Eternal Mission 931,4.4,4988,2002-11-10,ml,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",47.43,Adventure,AGS Entertainment,2004,Allu Arjun,127.87,28.95,Mani Ratnam
tt91007544,Shadow Border 850,7.1,71069,2015-08-03,hi,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",81.69,Sci-Fi,Red Chillies Entertainment,2022,Vijay,184.72,337.89,Rajkumar Hirani
tt91007545,Hidden Destiny 255,7.4,92225,2018-04-28,kn,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",68.96,Comedy,Excel Entertainment,2022,Salman Khan,244.12,371.51,Shankar
tt91007546,Royal Kingdom 526,5.9,118793,2017-08-13,hi,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",53.09,Comedy,Dharma Productions,2014,Ranbir Kapoor,463.64,743.76,Kabir Khan
tt91007547,Golden Code 650,6.9,56116,2013-12-02,kn,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",64.7,Adventure,Mythri Movie Makers,2012,Salman Khan,134.16,474.04,Mani Ratnam
tt91007548,Dark Destiny 71,4.4,7333,2009-10-30,te,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",36.05,Romance,AGS Entertainment,2020,Aamir Khan,225.94,58.62,Rohit Shetty
tt91007549,Burning Storm 453,5.8,9707,2021-09-06,ml,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",54.04,Drama,Dharma Productions,2025,Deepika Padukone,74.94,75.04,Trivikram Srinivas
tt91007550,Broken Warrior 906,6.9,182918,2019-01-06,ta,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",66.47,Sci-Fi,Red Chillies Entertainment,2001,Kareena Kapoor,174.22,873.38,Trivikram Srinivas
tt91007551,Eternal Warrior 332,7.6,139508,2016-01-13,ml,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",83.58,Romance,Mythri Movie Makers,2005,Suriya,127.24,690.82,Mani Ratnam
tt91007552,Last Echo 968,5.5,56698,2011-12-28,kn,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",57.63,Action,Excel Entertainment,2009,Kiara Advani,199.14,428.34,Vetrimaaran
tt91007553,Golden Dream 981,7.9,303690,2002-06-15,te,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",71.82,Sci-Fi,Lyca Productions,2026,Deepika Padukone,532.49,1382.19,Vetrimaaran
tt91007554,Eternal Empire 316,7.5,272325,2025-03-02,ml,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",81.38,Adventure,Hombale Films,2015,Yash,290.12,1257.66,S. S. Rajamouli
tt91007555,Eternal Destiny 786,6.6,27784,2001-09-02,ml,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",70.23,Mystery,Mythri Movie Makers,2022,Allu Arjun,129.3,267.73,Vikram Kumar
tt91007556,Shadow Legacy 684,7.8,439174,2018-05-07,hi,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",73.6,Sci-Fi,T-Series,2014,Kartik Aaryan,469.75,2778.78,Atlee
tt91007557,Crimson Legacy 340,3.6,2958,2015-06-09,hi,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",43.15,Romance,Excel Entertainment,2017,Alia Bhatt,153.57,36.19,Shankar
tt91007558,Eternal Dream 7,8.3,210909,2001-10-31,kn,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",90.55,Action,Excel Entertainment,2015,Kiara Advani,235.59,1231.58,Lokesh Kanagaraj
tt91007559,Silent Mission 51,5.6,84661,2007-05-28,hi,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",51.09,Adventure,Hombale Films,2002,Prabhas,201.13,347.08,Zoya Akhtar
tt91007560,Shadow Echo 964,7.3,163120,2019-08-31,kn,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",82.74,Mystery,Mythri Movie Makers,2014,Vijay,358.05,943.75,Sukumar
tt91007561,Dark Destiny 874,5.2,20573,2011-06-24,te,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",45.38,Family,Mythri Movie Makers,2001,Ranveer Singh,136.88,115.4,Lokesh Kanagaraj
tt91007562,Broken Warrior 289,6.5,60545,2017-09-04,ta,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",74.95,Comedy,AGS Entertainment,2000,Hrithik Roshan,444.55,678.04,Vikram Kumar
tt91007563,Broken Echo 976,6.9,159397,2016-10-24,hi,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",78.39,Action,Sun Pictures,2020,Alia Bhatt,516.4,870.04,Atlee
tt91007564,Silent Legacy 290,6.4,61998,2023-01-03,hi,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",57.26,Thriller,Sun Pictures,2013,Deepika Padukone,233.42,385.9,Zoya Akhtar
tt91007565,Broken Code 329,6.8,46267,2000-09-06,hi,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",72.03,Comedy,Sun Pictures,2019,Kareena Kapoor,288.4,360.76,Rohit Shetty
tt91007566,Hidden Border 878,5.8,70385,2010-10-01,kn,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",62.14,Thriller,Sun Pictures,2005,Aamir Khan,331.56,649.53,Anurag Kashyap
tt91007567,Golden Warrior 386,6.4,19664,2006-06-03,ml,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",62.54,Crime,Yash Raj Films,2022,Vijay,258.96,120.41,Nelson Dilipkumar
tt91007568,Dark Warrior 510,6.3,35704,2015-12-02,kn,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",74.12,Romance,Mythri Movie Makers,2018,Deepika Padukone,124.83,153.85,Sanjay Leela Bhansali
tt91007569,Hidden Kingdom 24,6.4,48188,2013-03-08,ml,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",61.12,Crime,Mythri Movie Makers,2018,Deepika Padukone,153.04,192.92,Mani Ratnam
tt91007570,Last Border 93,5.7,137940,2013-01-03,ta,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",66.78,Crime,Yash Raj Films,2010,Akshay Kumar,383.96,773.89,Karan Johar
tt91007571,Golden Code 7,8.0,35423,2006-12-29,te,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",77.57,Thriller,Dharma Productions,2015,Hrithik Roshan,94.37,248.47,Karan Johar
tt91007572,Sacred Empire 18,5.9,11041,2008-06-14,kn,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",54.29,Drama,T-Series,2004,Ranbir Kapoor,80.89,60.88,Vetrimaaran
tt91007573,Sacred Border 334,5.3,7075,2008-12-20,te,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",57.67,Drama,Lyca Productions,2005,Yash,119.76,58.52,Sanjay Leela Bhansali
tt91007574,Silent Dream 112,6.4,144652,2022-10-10,ml,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",74.96,Romance,Dharma Productions,2019,Suriya,293.52,730.24,Rajkumar Hirani
tt91007575,Royal Dream 806,6.7,30510,2008-01-09,te,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",76.35,Mystery,Mythri Movie Makers,2016,Jr. NTR,154.73,239.15,Shankar
tt91007576,Dark Legacy 831,5.6,24140,2024-01-04,hi,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",47.91,Action,Yash Raj Films,2022,Kiara Advani,182.89,137.26,Rajkumar Hirani
tt91007577,Shadow Promise 12,6.9,105653,2025-10-23,ta,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",64.52,Family,Lyca Productions,2017,Prabhas,308.84,764.67,Rajkumar Hirani
tt91007578,Last Echo 675,6.5,143809,2016-08-10,ta,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",58.95,Crime,Excel Entertainment,2024,Yash,412.47,592.88,Zoya Akhtar
tt91007579,Eternal Legacy 27,8.2,61802,2010-04-17,hi,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",83.16,Drama,Hombale Films,2001,Allu Arjun,268.31,728.43,Zoya Akhtar
tt91007580,Crimson Echo 573,8.4,145493,2017-02-08,kn,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",83.55,Mystery,Mythri Movie Makers,2018,Ram Charan,307.31,1106.87,Rohit Shetty
tt91007581,Broken Destiny 648,6.7,479015,2022-03-04,ml,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",65.13,Sci-Fi,Hombale Films,2025,Yash,491.51,2264.44,Anurag Kashyap
tt91007582,Crimson Code 610,7.4,40969,2020-11-14,kn,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",74.47,Comedy,Excel Entertainment,2024,Salman Khan,200.1,227.19,Nelson Dilipkumar
tt91007583,Hidden Kingdom 427,5.7,62019,2025-07-23,ta,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",62.89,Drama,Hombale Films,2014,Ram Charan,298.53,536.84,Trivikram Srinivas
tt91007584,Shadow Promise 389,5.3,28189,2004-06-14,ta,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",55.58,Action,Sun Pictures,2022,Aamir Khan,352.89,212.53,Atlee
tt91007585,Sacred Legacy 390,4.7,26830,2004-09-20,te,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",43.68,Crime,Lyca Productions,2012,Vijay,423.93,138.02,Ayan Mukerji
tt91007586,Shadow Echo 487,7.2,136422,2011-09-18,ta,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",67.41,Sci-Fi,AGS Entertainment,2012,Prabhas,325.12,973.38,Trivikram Srinivas
tt91007587,Silent Promise 825,7.9,126051,2021-12-30,ml,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",74.87,Family,AGS Entertainment,2019,Ram Charan,185.48,856.75,Zoya Akhtar
tt91007588,Silent Code 637,7.9,45009,2015-08-09,kn,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",82.48,Comedy,Excel Entertainment,2018,Kareena Kapoor,186.87,474.71,Shankar
tt91007589,Hidden Kingdom 747,6.6,101815,2025-10-01,ml,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",76.62,Mystery,Yash Raj Films,2020,Deepika Padukone,239.66,842.4,Vetrimaaran
tt91007590,Golden Echo 256,8.7,210165,2019-12-06,te,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",85.32,Family,Excel Entertainment,2015,Prabhas,115.71,895.86,Priyadarshan
tt91007591,Royal Storm 158,6.7,48955,2002-03-25,ta,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",64.38,Crime,AGS Entertainment,2007,Deepika Padukone,203.14,475.45,Rohit Shetty
tt91007592,Golden Destiny 113,3.8,5566,2012-06-16,te,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",41.91,Action,T-Series,2018,Salman Khan,148.11,34.22,Karan Johar
tt91007593,Golden Kingdom 214,8.5,535954,2004-12-25,ta,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",93.62,Family,Yash Raj Films,2000,Kiara Advani,268.05,2478.16,Trivikram Srinivas
tt91007594,Last Kingdom 19,5.9,6782,2011-01-09,ta,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",59.89,Mystery,Yash Raj Films,2023,Aamir Khan,107.92,70.96,Rohit Shetty
tt91007595,Golden Destiny 632,6.7,198349,2003-12-22,ta,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",75.77,Comedy,AGS Entertainment,2019,Ranbir Kapoor,323.73,803.45,Vetrimaaran
tt91007596,Dark Empire 451,4.8,4141,2016-09-05,ta,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",58.7,Sci-Fi,Sun Pictures,2015,Kareena Kapoor,105.12,41.21,Shankar
tt91007597,Golden Destiny 222,6.4,190898,2010-01-16,ta,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",57.87,Romance,T-Series,2002,Prabhas,476.21,829.55,Mani Ratnam
tt91007598,Sacred Storm 12,8.7,421582,2001-10-06,hi,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",87.73,Family,Sun Pictures,2005,Salman Khan,187.64,1701.7,Rajkumar Hirani
tt91007599,Golden Warrior 175,6.6,136380,2008-08-13,ml,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",72.91,Comedy,Red Chillies Entertainment,2013,Ranbir Kapoor,177.95,1040.81,T. J. Gnanavel
tt91007600,Hidden Promise 217,8.7,529758,2010-01-18,ml,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",82.37,Action,Excel Entertainment,2010,Kartik Aaryan,288.79,3560.23,Sanjay Leela Bhansali
tt91007601,Hidden Code 492,8.4,68145,2005-04-26,ta,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",90.37,Drama,Sun Pictures,2024,Alia Bhatt,146.34,569.43,Karan Johar
tt91007602,Crimson Empire 881,7.2,24667,2019-02-09,te,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",70.39,Mystery,Dharma Productions,2020,Prabhas,195.75,247.86,Vikram Kumar
tt91007603,Eternal Promise 534,7.5,218302,2012-03-28,te,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",74.83,Mystery,AGS Entertainment,2012,Kiara Advani,257.64,880.13,Karan Johar
